trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-17 22:27:38.613631,99,1000,2,0.8463,0.7739,0.5349,0.2978,0.5217,0.2818,0.6065,0.2739,0.7625,0.2345,41.4,0.7305,0.2585,0,"Namespace(batch_size=256, data='tabular', data_name='yeast6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:27:40.858634,99,1000,4,0.7375,0.6857,0.4987,0.27,0.5027,0.2808,0.5385,0.2348,0.6288,0.2134,41.4,0.6571,0.2156,0,"Namespace(batch_size=256, data='tabular', data_name='yeast6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:27:43.102633,99,1000,8,0.4636,0.3828,0.3699,0.1733,0.4027,0.2127,0.4199,0.1814,0.4858,0.1718,41.4,0.6317,0.1983,0,"Namespace(batch_size=256, data='tabular', data_name='yeast6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
NewTrainer,2022-01-17 22:27:46.239631,99,1000,2,0.8532,0.8029999999999999,0.5287,0.2884,0.5275,0.2728,0.5932,0.2436,0.7238,0.1917,41.4,0.7203,0.2353,1,"Namespace(batch_size=256, data='tabular', data_name='yeast6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:27:48.660631,99,1000,2,0.8776,0.7776,0.5511,0.3034,0.531,0.2678,0.596,0.2513,0.7351,0.2081,41.4,0.7190000000000001,0.2396,4,"Namespace(batch_size=256, data='tabular', data_name='yeast6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:27:50.935632,99,1000,2,0.9676,0.8339,0.562,0.2846,0.5535,0.2652,0.6219,0.2376,0.7712,0.2216,41.4,0.7149,0.2454,16,"Namespace(batch_size=256, data='tabular', data_name='yeast6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:27:54.070631,99,1000,4,0.6874,0.6171,0.4926,0.2664,0.4917,0.2524,0.5648,0.2679,0.6925,0.1986,41.4,0.7142,0.2255,1,"Namespace(batch_size=256, data='tabular', data_name='yeast6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:27:56.514632,99,1000,4,0.7663,0.6426,0.4894,0.2508,0.4919,0.2474,0.5376,0.2041,0.6468,0.1942,41.4,0.6829999999999999,0.234,4,"Namespace(batch_size=256, data='tabular', data_name='yeast6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:27:58.791631,99,1000,4,0.7686,0.6474,0.5034,0.2648,0.5015,0.2628,0.5641,0.2379,0.6963,0.2211,41.4,0.701,0.2357,16,"Namespace(batch_size=256, data='tabular', data_name='yeast6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:28:01.906346,99,1000,8,0.4816,0.4044,0.3793,0.1748,0.4009,0.2109,0.4296,0.183,0.5774,0.2062,41.4,0.7498,0.327,1,"Namespace(batch_size=256, data='tabular', data_name='yeast6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
