trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-16 11:59:05.711638,99,1000,8,0.3602,1.7472,0.3522,0.1961,0.6293,0.5533,0.7209,0.3112,1.2242,0.466,39.1429,0.8027,0.7667,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 11:59:06.297085,99,1000,8,0.4686,1.9135,0.385,0.2121,0.6429,0.6601,0.7486,0.3391,1.2329,0.5232,39.1429,0.7653,0.757,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:03:45.095872,199,1000,2,0.5476,2.1034,0.461,0.2496,0.7977,0.6058,0.7697,0.3213,1.2536,0.4068,39.1429,0.8333,0.7704,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:03:46.214874,199,1000,4,0.4481,1.9925,0.3847,0.2455,0.7264,0.6256,0.6873,0.3579,1.2918,0.4635,39.1429,0.8605,0.7791,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:03:47.358487,199,1000,8,0.3377,1.7068,0.3045,0.1808,0.5726,0.6208,0.6279,0.3605,1.2469,0.5616,39.1429,0.8061,0.7703,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
NewTrainer,2022-01-16 12:03:48.931926,199,1000,2,0.6025,2.0112,0.4621,0.2215,0.7389,0.6053,0.7848,0.3273,1.2925,0.4486,39.1429,0.8061,0.7639,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:03:50.115714,199,1000,2,0.6411,2.1507,0.4914,0.2408,0.8240000000000001,0.5923,0.787,0.3374,1.3681,0.4171,39.1429,0.8741,0.7859999999999999,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:03:51.277846,199,1000,2,0.5929,2.1831,0.4913,0.256,0.8159,0.6006,0.7598,0.338,1.3247,0.4265,39.1429,0.8605,0.7836,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:03:52.772748,199,1000,4,0.4267,1.9118,0.3868,0.2174,0.6524,0.6285,0.727,0.3191,1.186,0.4734,39.1429,0.7687,0.7574,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:03:54.029198,199,1000,4,0.4609,1.901,0.386,0.2105,0.6703,0.6388,0.7440000000000001,0.3596,1.3098,0.5153,39.1429,0.7857,0.7603,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli-0-1-3-7_vs_2-6', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
