trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-16 11:59:14.086662,99,1000,8,0.3148,2.414,0.3276,0.1583,0.6925,0.6186,0.7155,0.2436,0.921,0.2238,15.8,0.8490000000000001,0.6956,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:04:00.318997,199,1000,2,0.5124,2.7275,0.4464,0.2008,0.8732,0.5611,0.7289,0.2465,0.9146,0.2275,15.8,0.8083,0.6402,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:04:01.434277,199,1000,4,0.3765,2.2527,0.3464,0.1636,0.6165,0.6225,0.7582,0.2594,0.9692,0.2438,15.8,0.8229,0.6874,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:04:02.617380,199,1000,8,0.2773,1.9556,0.2897,0.1443,0.5798,0.6175,0.7212,0.2634,0.98,0.2277,15.8,0.899,0.8231,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
NewTrainer,2022-01-16 12:04:04.166246,199,1000,2,0.6776,2.8941,0.61,0.2086,1.0037,0.5055,0.7246,0.2382,0.9497,0.2261,15.8,0.8854,0.7474,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:04:05.388641,199,1000,2,0.5318,2.6253,0.4406,0.2027,0.8584,0.5568,0.7214,0.2491,0.9324,0.2295,15.8,0.8417,0.6857,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:04:06.534460,199,1000,2,0.6598,2.7288,0.6293,0.1943,0.9531,0.5225,0.7303,0.2287,0.8766,0.2423,15.8,0.7509999999999999,0.5647,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:04:08.111487,199,1000,4,0.3663,2.3683,0.3457,0.1652,0.6706,0.623,0.7709999999999999,0.2475,0.9703,0.2132,15.8,0.8344,0.6695,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:04:09.367868,199,1000,4,0.3458,2.3062,0.3387,0.1633,0.6343,0.631,0.7911,0.2447,0.9662,0.2218,15.8,0.7854,0.6178,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:04:10.592753,199,1000,4,0.3485,2.3464,0.3246,0.1518,0.6362,0.629,0.7065,0.255,0.9302,0.2304,15.8,0.8667,0.7117,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:04:12.209312,199,1000,8,0.282,2.2394,0.2728,0.1433,0.5939,0.6642,0.6974,0.2671,0.9504,0.2346,15.8,0.8969,0.7866,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:04:13.487118,199,1000,8,0.2581,2.125,0.2697,0.1468,0.5899,0.6182,0.6397,0.2753,0.9499,0.2267,15.8,0.9479,0.9153,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:04:14.688634,199,1000,8,0.2308,2.105,0.2616,0.1435,0.5519,0.6223,0.6505,0.2225,0.7727,0.2271,15.8,0.7104,0.5155,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:14:57.752680,299,1000,2,0.4162,2.3745,0.3734,0.1602,0.6756,0.6169,0.7967,0.2583,1.0216,0.2255,15.8,0.8490000000000001,0.695,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:14:59.475208,299,1000,4,0.3241,2.3129,0.3096,0.1469,0.6317,0.6384,0.7165,0.2483,0.9078,0.2479,15.8,0.7958,0.6552,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:15:01.218137,299,1000,8,0.1945,2.0909,0.2175,0.1242,0.514,0.6437,0.5297,0.257,0.8126,0.2379,15.8,0.9396,0.9048,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
NewTrainer,2022-01-16 12:15:03.699152,299,1000,2,0.4399,2.3394,0.4218,0.1737,0.6608,0.647,0.7716,0.2662,0.9999,0.2558,15.8,0.8458,0.7018,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:15:05.685959,299,1000,2,0.4042,2.4162,0.3648,0.1628,0.6904,0.6115,0.7422,0.2514,0.9448,0.228,15.8,0.8354,0.6762,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:15:07.405139,299,1000,2,0.444,2.5801,0.4497,0.1744,0.7831,0.6018,0.7329,0.2513,0.9451,0.2436,15.8,0.8365,0.6835,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:15:09.765470,299,1000,4,0.3698,2.2339,0.3581,0.1692,0.6195,0.6182,0.7428,0.2442,0.9547,0.2125,15.8,0.8646,0.7066,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:15:11.686959,299,1000,4,0.3207,2.1375,0.2914,0.1472,0.5439,0.6096,0.6264,0.2532,0.8731,0.2249,15.8,0.8979,0.8038,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:15:13.430835,299,1000,4,0.3408,2.3299,0.3266,0.1588,0.6384,0.6616,0.7425,0.2674,0.9944,0.2432,15.8,0.8875,0.7719,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:15:15.809540,299,1000,8,0.1862,2.2873,0.2396,0.1334,0.5669,0.8540000000000001,0.6797,0.2505,0.8507,0.2448,15.8,0.7771,0.5983,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:15:17.744135,299,1000,8,0.2107,2.0464,0.23600000000000002,0.1333,0.5182,0.6953,0.5524,0.2701,0.8682,0.2303,15.8,0.9583,0.9259,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:15:19.493906,299,1000,8,0.2276,2.0685,0.2553,0.1425,0.5357,0.6444,0.6427,0.2497,0.8658,0.2314,15.8,0.8771,0.731,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:25:29.197375,20,20,2,0.8373,2.4455,0.7279,0.1814,0.8944,0.4933,0.73,0.2053,0.8679,0.205,15.8,0.7646,0.5569,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:25:29.336324,20,20,4,0.6572,2.6488,0.5955,0.1971,0.9018,0.5243,0.7162,0.2379,0.9194,0.2311,15.8,0.8458,0.6993,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
BaseTrainer,2022-01-16 12:25:29.473071,20,20,8,0.6574,2.7196,0.5682,0.1862,0.8721,0.5482,0.6983,0.2266,0.8608,0.225,15.8,0.7896,0.6079,0,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:29.621070,20,20,2,0.7516,2.5677,0.6641,0.1744,0.8942,0.5057,0.7431,0.2049,0.8889,0.1949,15.8,0.7885,0.5856,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:29.761491,20,20,2,0.6437,2.7877,0.5971,0.2095,0.9849,0.5196,0.8039,0.2511,1.0163,0.235,15.8,0.8375,0.6967,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:29.897123,20,20,2,0.6779999999999999,2.6647,0.5816,0.1949,0.8741,0.5369,0.6759,0.2366,0.8758,0.2381,15.8,0.8448,0.7003,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:30.248481,45,20,4,0.6223,2.775,0.5749,0.1883,0.9064,0.5568,0.7499,0.2389,0.9608,0.2258,15.8,0.8677,0.7322,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:30.392226,20,20,4,0.6903,2.6104,0.6328,0.1867,0.9093,0.5255,0.773,0.239,1.0137,0.2098,15.8,0.9073,0.794,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:30.534227,20,20,4,0.6767,2.7724,0.5705,0.1917,0.9013,0.5316,0.6717,0.2268,0.8055,0.2427,15.8,0.7344,0.5301,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:30.675841,20,20,8,0.677,2.6256,0.6014,0.1879,0.8754,0.5307,0.6764,0.229,0.879,0.2208,15.8,0.8656,0.7246,1,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:30.824841,20,20,8,0.6224,2.7516,0.5556,0.1916,0.8991,0.5455,0.7272,0.2373,0.922,0.2285,15.8,0.8375,0.6887,4,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
NewTrainer,2022-01-16 12:25:30.971840,20,20,8,0.7085,2.4937,0.6312,0.1827,0.8298,0.5502,0.7412,0.2233,0.9111,0.215,15.8,0.8135,0.6374,16,"Namespace(batch_size=256, data='tabular', data_name='ecoli4', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=7)"
