trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-17 22:26:38.273008,99,1000,2,0.8838,0.6854,0.5324,0.27699999999999997,0.5229,0.2289,0.5511,0.2837,0.5903,0.2482,28.09800000000001,0.5922,0.2245,0,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:26:40.521007,99,1000,4,0.6806,0.5106,0.4814,0.2355,0.4844,0.2057,0.5222,0.2678,0.5724,0.1662,28.09800000000001,0.6497,0.2449,0,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:26:42.763516,99,1000,8,0.4722,0.2904,0.3671,0.1824,0.3693,0.1518,0.3931,0.1969,0.4621,0.1563,28.09800000000001,0.6861,0.2831,0,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:45.887960,99,1000,2,0.7954,0.777,0.5508,0.2889,0.564,0.2675,0.5839,0.3022,0.7783,0.2897,28.09800000000001,0.7756,0.3855,1,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:48.316074,99,1000,2,0.8575,0.7887,0.5648,0.2972,0.5781,0.26,0.6041,0.3035,0.7235,0.2595,28.09800000000001,0.7022,0.3001,4,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:50.575110,99,1000,2,0.8265,0.6888,0.5251,0.2763,0.5264,0.2238,0.5571,0.2811,0.6133,0.2207,28.09800000000001,0.6368,0.2371,16,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:53.673637,99,1000,4,0.6185,0.4932,0.469,0.2087,0.4823,0.1827,0.4937,0.2001,0.6039,0.1847,28.09800000000001,0.7165,0.3155,1,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:56.111635,99,1000,4,0.6721,0.5694,0.4782,0.2385,0.4802,0.2079,0.5203,0.2789,0.5636,0.1617,28.09800000000001,0.6411,0.2391,4,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:58.376061,99,1000,4,0.6653,0.5717,0.4867,0.2786,0.4974,0.2335,0.5393,0.3332,0.7084,0.2787,28.09800000000001,0.7629,0.3675,16,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:27:01.495059,99,1000,8,0.4218,0.2966,0.3845,0.1832,0.3868,0.1517,0.3998,0.185,0.4875,0.1554,28.09800000000001,0.7193,0.3067,1,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:27:03.928059,99,1000,8,0.4758,0.3052,0.3797,0.1886,0.3771,0.1653,0.405,0.2183,0.4714,0.1649,28.09800000000001,0.6791,0.2842,4,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:27:06.186062,99,1000,8,0.5128,0.3353,0.4009,0.1824,0.3976,0.1596,0.4169,0.1734,0.4958,0.1749,28.09800000000001,0.6724,0.2922,16,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:40:14.969050,199,1000,2,0.7833,0.6990000000000001,0.5272,0.2814,0.5454,0.2374,0.5846,0.3226,0.7401,0.2751,28.09800000000001,0.7443,0.34700000000000003,0,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:40:19.263052,199,1000,4,0.6062,0.4341,0.435,0.2266,0.4329,0.1855,0.4602,0.2542,0.5255,0.1831,28.09800000000001,0.6653,0.2645,0,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:40:23.592050,199,1000,8,0.4018,0.2239,0.3133,0.1552,0.3218,0.1416,0.3379,0.1615,0.4357,0.1616,28.09800000000001,0.7295,0.3404,0,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
NewTrainer,2022-01-17 22:40:29.865546,199,1000,2,0.8228,0.6659999999999999,0.5253,0.2689,0.5351,0.2249,0.5653,0.2764,0.7505,0.2728,28.09800000000001,0.7696,0.4053,1,"Namespace(batch_size=256, data='tabular', data_name='yeast4', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
