trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-17 22:26:08.921892,99,1000,2,0.8281,0.7308,0.5618,0.2642,0.6134,0.1585,0.6897,0.3202,0.6029,0.1884,22.1,0.4183,0.1885,0,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:26:10.079159,99,1000,4,0.6899,0.5942,0.4915,0.255,0.5476,0.1453,0.6369,0.3269,0.5371,0.1877,22.1,0.4003,0.1847,0,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:26:11.210160,99,1000,8,0.4038,0.4662,0.3579,0.1615,0.4599,0.1394,0.545,0.3456,0.4092,0.1439,22.1,0.35100000000000003,0.1688,0,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:12.707160,99,1000,2,1.0007,0.7108,0.6696,0.2757,0.6409999999999999,0.1815,0.7232,0.3186,0.696,0.193,22.1,0.5293,0.2252,1,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:13.883161,99,1000,2,0.9613,0.6940000000000001,0.6233,0.2756,0.6036,0.1914,0.6946,0.3378,0.6606,0.2039,22.1,0.5223,0.2247,4,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:15.001160,99,1000,2,0.927,0.8098,0.6046,0.2752,0.6507,0.188,0.7262,0.3356,0.6564,0.209,22.1,0.4543,0.2009,16,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:16.525163,99,1000,4,0.7386,0.7257,0.5149,0.2628,0.6094,0.1868,0.6766,0.3293,0.5941,0.2015,22.1,0.4373,0.1943,1,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:17.737160,99,1000,4,0.7168,0.6841,0.4746,0.2696,0.5696,0.1666,0.6392,0.3395,0.5318,0.2046,22.1,0.3973,0.1835,4,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:18.862160,99,1000,4,0.7284,0.7772,0.5227,0.2658,0.6136,0.1908,0.6819,0.3255,0.5861,0.217,22.1,0.4093,0.1888,16,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:20.417161,99,1000,8,0.5771,0.5539999999999999,0.438,0.2677,0.5063,0.1573,0.6072,0.3722,0.4656,0.168,22.1,0.3667,0.172,1,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:21.685184,99,1000,8,0.4959,0.5718,0.4201,0.1781,0.5154,0.1289,0.6211,0.3656,0.478,0.1491,22.1,0.3623,0.1711,4,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:26:22.822693,99,1000,8,0.5544,0.5004,0.4102,0.1917,0.4822,0.1375,0.5574,0.3197,0.439,0.1653,22.1,0.3697,0.1732,16,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:39:17.353115,199,1000,2,0.7353,0.6658,0.4953,0.2507,0.5673,0.1502,0.6504,0.3277,0.5388,0.1782,22.1,0.3797,0.1784,0,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:39:19.492330,199,1000,4,0.6011,0.7078,0.4616,0.226,0.5745,0.1687,0.6401,0.3154,0.5464,0.2371,22.1,0.3967,0.1882,0,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:39:21.671061,199,1000,8,0.3901,0.4781,0.3406,0.175,0.4348,0.1384,0.5153,0.2989,0.368,0.1351,22.1,0.2867,0.155,0,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
NewTrainer,2022-01-17 22:39:24.809570,199,1000,2,0.7448,0.7051,0.5053,0.2631,0.5867,0.1437,0.6692,0.3252,0.5687,0.1898,22.1,0.391,0.1815,1,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:39:27.129573,199,1000,2,0.6976,0.691,0.5213,0.2663,0.5951,0.1421,0.6736,0.3242,0.5656,0.1774,22.1,0.3833,0.1792,4,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:39:29.328107,199,1000,2,0.6731,0.6713,0.4984,0.2443,0.5661,0.1353,0.6554,0.3309,0.5577,0.1907,22.1,0.3957,0.1833,16,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:39:32.429248,199,1000,4,0.5769,0.5985,0.4426,0.2687,0.5313,0.1562,0.6355,0.3745,0.5247,0.2009,22.1,0.414,0.1886,1,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:39:34.742599,199,1000,4,0.9892,0.6668,0.6206,0.2814,0.5701,0.2011,0.6675,0.3342,0.6401,0.203,22.1,0.527,0.2253,4,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:39:36.949600,199,1000,4,0.5578,0.5965,0.4462,0.2367,0.5131,0.13699999999999998,0.6143,0.3296,0.5032,0.1763,22.1,0.3763,0.1775,16,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:39:40.010595,199,1000,8,0.3849,0.4287,0.3405,0.1587,0.4456,0.1291,0.531,0.3381,0.3776,0.1753,22.1,0.3077,0.1633,1,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:39:42.449146,199,1000,8,0.3632,0.4689,0.3381,0.161,0.4436,0.1136,0.5337,0.3449,0.3782,0.1717,22.1,0.307,0.1616,4,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-17 22:39:44.677570,199,1000,8,0.4348,0.4943,0.3522,0.1653,0.4506,0.1305,0.53,0.3195,0.3749,0.1627,22.1,0.2993,0.159,16,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
BaseTrainer,2022-01-17 22:45:48.461387,299,1000,2,0.7739,0.7723,0.5016,0.2692,0.5903,0.183,0.6527,0.3229,0.5497,0.2187,22.1,0.397,0.1851,0,"Namespace(batch_size=256, data='tabular', data_name='yeast-1-4-5-8_vs_7', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
