trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-16 13:39:06.790162,99,1000,8,0.1284,0.0329,0.1564,0.0559,0.1404,0.0487,0.1551,0.0611,0.2144,0.0713,45.875,0.7459,0.2364,4,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:39:11.755239,99,1000,8,0.1139,0.0314,0.1571,0.0651,0.1352,0.0489,0.1613,0.0786,0.2188,0.0732,45.875,0.7479,0.1177,16,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:45:15.467420,199,1000,2,0.4589,0.3668,0.4894,0.2987,0.4397,0.2762,0.4878,0.2993,0.5339,0.23600000000000002,45.875,0.579,0.0636,0,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:45:24.773224,199,1000,4,0.3112,0.2044,0.363,0.2203,0.3199,0.2028,0.3678,0.2246,0.4351,0.1709,45.875,0.626,0.0716,0,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:45:34.270623,199,1000,8,0.09699999999999999,0.0262,0.1407,0.061,0.1241,0.043,0.1462,0.0769,0.2098,0.0842,45.875,0.7543,0.1365,0,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-16 13:45:49.156503,199,1000,2,0.4509,0.3637,0.4825,0.3031,0.4338,0.2788,0.4839,0.3033,0.517,0.2443,45.875,0.5654,0.0617,1,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:46:00.038299,199,1000,2,0.4593,0.3665,0.488,0.3011,0.4374,0.2762,0.4878,0.3016,0.5254,0.2422,45.875,0.5669,0.0624,4,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:46:09.707092,199,1000,2,0.4765,0.3785,0.4971,0.2978,0.4482,0.2758,0.4951,0.2967,0.5431,0.2329,45.875,0.5877,0.0649,16,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:46:24.538408,199,1000,4,0.2053,0.0574,0.2103,0.0839,0.1828,0.0693,0.2094,0.0931,0.254,0.0786,45.875,0.6644,0.0873,1,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:46:35.334649,199,1000,4,0.1783,0.0484,0.1984,0.0907,0.1648,0.0708,0.1985,0.0994,0.2643,0.0806,45.875,0.7241,0.1068,4,"Namespace(batch_size=256, data='time', data_name='031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
