trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-17 23:17:23.499752,99,1000,2,0.5597,0.4938,0.5489999999999999,0.2285,0.55,0.2319,0.5495,0.2305,0.5228,0.19699999999999998,67.8165,0.4746,0.04,0,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 23:17:27.875238,99,1000,4,0.3426,0.2102,0.3576,0.1467,0.348,0.1532,0.3551,0.1457,0.3435,0.1258,67.8165,0.476,0.0407,0,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 23:17:32.230941,99,1000,8,0.2057,0.1105,0.2478,0.1214,0.243,0.1294,0.2453,0.1212,0.2391,0.1136,67.8165,0.4815,0.0412,0,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-17 23:17:38.772107,99,1000,2,0.6026,0.5296,0.5705,0.2278,0.5666,0.2356,0.5709,0.2302,0.5383,0.1936,67.8165,0.4682,0.0396,1,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:17:43.734872,99,1000,2,0.595,0.5207,0.57,0.2161,0.5678,0.2235,0.5697,0.2179,0.5463,0.1801,67.8165,0.4816,0.0403,4,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:17:48.249792,99,1000,2,0.5956,0.4978,0.55,0.2309,0.5519,0.2347,0.5507,0.2331,0.5216,0.1984,67.8165,0.4753,0.04,16,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:17:54.908765,99,1000,4,0.3226,0.1847,0.3316,0.1402,0.3234,0.1505,0.3293,0.1398,0.3146,0.12,67.8165,0.4664,0.0392,1,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:17:59.913480,99,1000,4,0.3556,0.1972,0.3472,0.1361,0.3402,0.1442,0.3456,0.1358,0.3321,0.1131,67.8165,0.4707,0.0395,4,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:18:04.444567,99,1000,4,0.3507,0.2306,0.3894,0.1231,0.3841,0.1333,0.3879,0.12300000000000001,0.3682,0.1021,67.8165,0.4487,0.0379,16,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:18:11.094856,99,1000,8,0.2066,0.1072,0.245,0.1199,0.2364,0.1254,0.2424,0.1202,0.2372,0.1156,67.8165,0.4797,0.042,1,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:18:16.081856,99,1000,8,0.2095,0.1197,0.2594,0.1326,0.2521,0.1393,0.2561,0.1324,0.2506,0.1233,67.8165,0.4807,0.040999999999999995,4,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:18:20.602543,99,1000,8,0.2107,0.1096,0.2512,0.1187,0.2423,0.1249,0.2481,0.1187,0.2423,0.1159,67.8165,0.4766,0.0413,16,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
BaseTrainer,2022-01-17 23:25:28.758813,199,1000,2,0.5318,0.4735,0.5493,0.2215,0.5502,0.2252,0.5501,0.2235,0.5227,0.1937,67.8165,0.4733,0.04,0,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 23:25:37.382387,199,1000,4,0.277,0.1564,0.2969,0.1373,0.2911,0.1473,0.294,0.1376,0.2827,0.1203,67.8165,0.4711,0.0394,0,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 23:25:46.031827,199,1000,8,0.1524,0.0601,0.1892,0.077,0.1832,0.0806,0.1863,0.077,0.1873,0.0769,67.8165,0.5222,0.0458,0,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-17 23:25:59.644796,199,1000,2,0.5342,0.4741,0.5356,0.2326,0.5362,0.2348,0.5362,0.2349,0.5083,0.2008,67.8165,0.4767,0.0403,1,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:26:09.676797,199,1000,2,0.4401,0.2469,0.3837,0.1649,0.3722,0.1716,0.381,0.1638,0.3747,0.1469,67.8165,0.4686,0.0515,4,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:26:18.723036,199,1000,2,0.493,0.3662,0.4852,0.1831,0.4775,0.1825,0.4847,0.1842,0.4738,0.1614,67.8165,0.4914,0.0433,16,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:26:32.418678,199,1000,4,0.2903,0.1582,0.3043,0.1404,0.293,0.1484,0.3011,0.14,0.2944,0.126,67.8165,0.4753,0.0404,1,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:26:42.359823,199,1000,4,0.2888,0.1766,0.3163,0.1524,0.3104,0.1623,0.3144,0.1524,0.3054,0.1295,67.8165,0.4751,0.0398,4,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:26:51.295763,199,1000,4,0.2833,0.1547,0.2999,0.1416,0.2919,0.1508,0.2972,0.1414,0.2859,0.122,67.8165,0.4763,0.04,16,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 23:27:05.148069,199,1000,8,0.1696,0.0796,0.214,0.0977,0.2109,0.1047,0.2115,0.0973,0.2126,0.0949,67.8165,0.5169,0.0457,1,"Namespace(batch_size=256, data='time', data_name='143_UCR_Anomaly_InternalBleeding8_2500_5865_5974', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
