trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-16 13:39:13.645857,99,1000,2,0.6612,0.6475,0.5788,0.1998,0.6779999999999999,0.2048,0.6087,0.1812,0.6647,0.2059,19.4497,0.5772,0.1558,0,"Namespace(batch_size=256, data='time', data_name='032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:39:15.468814,99,1000,4,0.522,0.4383,0.5042,0.2551,0.4969,0.2345,0.4853,0.2389,0.6292,0.2569,19.4497,0.6865,0.17,0,"Namespace(batch_size=256, data='time', data_name='032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:39:17.305113,99,1000,8,0.2077,0.0887,0.2143,0.0784,0.2321,0.0718,0.2174,0.0815,0.3119,0.1475,19.4497,0.7119,0.4436,0,"Namespace(batch_size=256, data='time', data_name='032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-16 13:39:20.068242,99,1000,2,0.6227,0.5067,0.5497,0.2225,0.5748,0.1781,0.5482,0.1954,0.6612,0.235,19.4497,0.6619,0.1671,1,"Namespace(batch_size=256, data='time', data_name='032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:39:22.138241,99,1000,2,0.6704,0.6829,0.616,0.2079,0.6909,0.1984,0.636,0.1854,0.7014,0.2154,19.4497,0.5878,0.1559,4,"Namespace(batch_size=256, data='time', data_name='032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:39:24.061222,99,1000,2,0.6952,0.7511,0.628,0.2198,0.7367,0.2318,0.6601,0.2076,0.7078,0.2256,19.4497,0.5584,0.1309,16,"Namespace(batch_size=256, data='time', data_name='032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:39:26.796220,99,1000,4,0.3275,0.1836,0.3104,0.0944,0.3587,0.1045,0.3269,0.0956,0.4096,0.1374,19.4497,0.687,0.3458,1,"Namespace(batch_size=256, data='time', data_name='032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:39:28.814222,99,1000,4,0.4737,0.3943,0.4621,0.2217,0.4815,0.2011,0.4556,0.2032,0.5837,0.2321,19.4497,0.6874,0.1977,4,"Namespace(batch_size=256, data='time', data_name='032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:39:30.739257,99,1000,4,0.4939,0.4436,0.4663,0.2355,0.4936,0.2349,0.4637,0.2174,0.5705,0.2439,19.4497,0.6356,0.1866,16,"Namespace(batch_size=256, data='time', data_name='032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:39:33.458566,99,1000,8,0.2134,0.0787,0.2028,0.0696,0.2148,0.0662,0.206,0.0775,0.3042,0.1519,19.4497,0.7054,0.4687,1,"Namespace(batch_size=256, data='time', data_name='032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
