trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-17 19:39:34.971448,99,1000,2,0.5645,0.5515,0.5548,0.2273,0.6182,0.278,0.5469,0.2345,0.467,0.2375,48.3806,0.4028,0.0377,0,"Namespace(batch_size=256, data='time', data_name='034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 19:39:37.553372,99,1000,4,0.285,0.1367,0.29100000000000004,0.1016,0.301,0.11,0.2868,0.1075,0.2648,0.1065,48.3806,0.433,0.0394,0,"Namespace(batch_size=256, data='time', data_name='034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 19:39:40.167269,99,1000,8,0.1792,0.0928,0.2103,0.0751,0.2393,0.1083,0.2063,0.0725,0.2292,0.1277,48.3806,0.5163,0.2374,0,"Namespace(batch_size=256, data='time', data_name='034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-17 19:39:44.100869,99,1000,2,0.5516,0.5487,0.5578,0.2284,0.6384,0.2686,0.5513,0.2315,0.4947,0.2419,48.3806,0.4228,0.0389,1,"Namespace(batch_size=256, data='time', data_name='034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:39:47.100275,99,1000,2,0.5832,0.5852,0.5637,0.2297,0.6509,0.27899999999999997,0.5601,0.2319,0.5263,0.2791,48.3806,0.4446,0.0434,4,"Namespace(batch_size=256, data='time', data_name='034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:39:49.814760,99,1000,2,0.5624,0.5941,0.5766,0.2236,0.6608,0.2756,0.5709,0.2301,0.5318,0.2789,48.3806,0.4328,0.0426,16,"Namespace(batch_size=256, data='time', data_name='034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:39:53.685278,99,1000,4,0.4823,0.5,0.5076,0.2566,0.5866,0.2825,0.502,0.2539,0.4148,0.22899999999999998,48.3806,0.4019,0.0349,1,"Namespace(batch_size=256, data='time', data_name='034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:39:56.657280,99,1000,4,0.3002,0.1569,0.2948,0.1066,0.3249,0.1361,0.2956,0.1158,0.2811,0.1459,48.3806,0.4445,0.0523,4,"Namespace(batch_size=256, data='time', data_name='034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:39:59.335588,99,1000,4,0.3612,0.2681,0.3784,0.1284,0.4286,0.1369,0.3676,0.1196,0.349,0.1865,48.3806,0.4409,0.1201,16,"Namespace(batch_size=256, data='time', data_name='034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:40:03.240781,99,1000,8,0.1736,0.0908,0.2139,0.0752,0.2386,0.1011,0.2105,0.0745,0.2261,0.1305,48.3806,0.4826,0.227,1,"Namespace(batch_size=256, data='time', data_name='034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
