trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-17 19:41:44.596367,99,1000,8,0.505,0.5346,0.4401,0.1379,0.4973,0.1262,0.6014,0.2078,0.3609,0.1564,27.9351,0.1637,0.0379,4,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:41:47.327551,99,1000,8,0.5004,0.5136,0.4307,0.1258,0.4865,0.1155,0.5925,0.2044,0.3598,0.1536,27.9351,0.1677,0.038,16,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
BaseTrainer,2022-01-17 19:58:18.644918,199,1000,2,0.7848,0.8656,0.6351,0.1672,0.6958,0.1513,0.7055,0.2064,0.5081,0.2062,27.9351,0.2357,0.0405,0,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 19:58:23.755762,199,1000,4,0.5801,0.5854,0.4686,0.1441,0.5215,0.1345,0.6181,0.2094,0.37,0.1646,27.9351,0.1634,0.0379,0,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 19:58:28.880901,199,1000,8,0.4528,0.5114,0.4097,0.1266,0.4847,0.1153,0.5964,0.2051,0.3686,0.1363,27.9351,0.1632,0.038,0,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-17 19:58:37.007278,199,1000,2,0.7761,0.8683,0.6449,0.1888,0.6992,0.18,0.7166,0.2133,0.5158,0.2187,27.9351,0.2354,0.0408,1,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:58:42.993701,199,1000,2,0.7925,0.9038,0.6516,0.1691,0.7189,0.1623,0.7145,0.2073,0.5155,0.2049,27.9351,0.231,0.0403,4,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:58:48.329880,199,1000,2,0.7985,0.8894,0.6471,0.1659,0.7099,0.158,0.7106,0.2047,0.5123,0.2048,27.9351,0.2314,0.0403,16,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:58:56.433341,199,1000,4,0.5913,0.5918,0.4734,0.1502,0.5244,0.1364,0.6147,0.2094,0.3722,0.1675,27.9351,0.1687,0.038,1,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 19:59:02.412341,199,1000,4,0.5677,0.5846,0.4681,0.1425,0.5232,0.129,0.6198,0.2094,0.3697,0.1608,27.9351,0.1575,0.0377,4,"Namespace(batch_size=256, data='time', data_name='053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
