trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-17 21:32:44.799292,99,1000,2,0.6668,0.4694,0.5681,0.1695,0.5569,0.149,0.5635,0.1631,0.6229,0.19899999999999998,19.4497,0.5865,0.1652,0,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 21:32:46.596105,99,1000,4,0.5219,0.3847,0.5081,0.2466,0.4504,0.2262,0.4827,0.2377,0.6062,0.2582,19.4497,0.6497,0.1648,0,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 21:32:48.411898,99,1000,8,0.2096,0.0591,0.1847,0.0661,0.1746,0.0542,0.1878,0.077,0.2779,0.1504,19.4497,0.6802,0.4774,0,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-17 21:32:51.129945,99,1000,2,0.6371,0.4474,0.5589999999999999,0.2163,0.5196,0.18600000000000005,0.5409,0.2053,0.6407,0.2452,19.4497,0.6317,0.1573,1,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:32:53.208482,99,1000,2,0.6762,0.5102,0.6032,0.1916,0.5767,0.1659,0.5915,0.1822,0.6628,0.2201,19.4497,0.5981,0.1592,4,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:32:55.137923,99,1000,2,0.7092,0.5789,0.6355,0.1955,0.636,0.1762,0.6334,0.1911,0.6779999999999999,0.2161,19.4497,0.5545,0.134,16,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:32:57.849007,99,1000,4,0.3242,0.1312,0.2992,0.0825,0.2838,0.0797,0.3015,0.0926,0.3836,0.1488,19.4497,0.6718,0.4313,1,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:32:59.880177,99,1000,4,0.5441,0.3889,0.5099,0.245,0.452,0.2248,0.4849,0.2373,0.6109,0.2596,19.4497,0.6536,0.1772,4,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:33:01.808159,99,1000,4,0.3413,0.1461,0.3161,0.0894,0.3096,0.0842,0.3178,0.0944,0.3837,0.1374,19.4497,0.6528,0.3626,16,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:33:04.491795,99,1000,8,0.209,0.0577,0.1885,0.0671,0.1707,0.0533,0.1885,0.0783,0.2829,0.156,19.4497,0.6801,0.469,1,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:33:06.576797,99,1000,8,0.1898,0.057999999999999996,0.1857,0.0666,0.1723,0.0554,0.187,0.0772,0.2799,0.1537,19.4497,0.69,0.4752,4,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:33:08.469328,99,1000,8,0.1924,0.0521,0.1785,0.0609,0.1624,0.0463,0.1799,0.0746,0.2753,0.1554,19.4497,0.6831,0.4652,16,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
BaseTrainer,2022-01-17 21:41:16.426145,199,1000,2,0.6143,0.4252,0.5447,0.2275,0.4933,0.2028,0.5226,0.2176,0.627,0.2518,19.4497,0.6313,0.1627,0,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 21:41:19.920996,199,1000,4,0.308,0.122,0.2963,0.0928,0.2866,0.0831,0.2969,0.0967,0.3734,0.1447,19.4497,0.6675,0.3339,0,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 21:41:23.425576,199,1000,8,0.1666,0.0446,0.16399999999999998,0.0569,0.1525,0.0484,0.1673,0.0714,0.2605,0.1533,19.4497,0.6715,0.4781,0,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-17 21:41:29.003617,199,1000,2,0.5745,0.3058,0.4578,0.1565,0.4489,0.1415,0.4515,0.1488,0.5099,0.1666,19.4497,0.6135,0.1113,1,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:41:33.062617,199,1000,2,0.6486,0.5346,0.6207,0.1736,0.6099,0.1535,0.6144,0.168,0.6611,0.1956,19.4497,0.5699,0.1415,4,"Namespace(batch_size=256, data='time', data_name='140_UCR_Anomaly_InternalBleeding4_1000_4675_5033', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
