trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-17 21:30:40.696034,99,1000,2,0.5683,0.4223,0.4927,0.2958,0.4975,0.3369,0.5007,0.3155,0.4826,0.2301,72.5294,0.5179,0.0398,0,"Namespace(batch_size=256, data='time', data_name='137_UCR_Anomaly_InternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 21:30:44.901391,99,1000,4,0.4448,0.3841,0.48,0.2684,0.4863,0.3063,0.4886,0.2873,0.4741,0.2117,72.5294,0.5245,0.0403,0,"Namespace(batch_size=256, data='time', data_name='137_UCR_Anomaly_InternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 21:30:49.036020,99,1000,8,0.1484,0.0297,0.1252,0.0533,0.1349,0.0618,0.1281,0.0592,0.138,0.0346,72.5294,0.5996,0.0485,0,"Namespace(batch_size=256, data='time', data_name='137_UCR_Anomaly_InternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-17 21:30:55.356289,99,1000,2,0.5914,0.3981,0.5601,0.1478,0.5334,0.1585,0.5425,0.1471,0.5968,0.1311,72.5294,0.6206,0.0617,1,"Namespace(batch_size=256, data='time', data_name='137_UCR_Anomaly_InternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:31:00.124546,99,1000,2,0.5599,0.4546,0.5218,0.2763,0.5264,0.3121,0.5288,0.2944,0.498,0.2098,72.5294,0.5025,0.0383,4,"Namespace(batch_size=256, data='time', data_name='137_UCR_Anomaly_InternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:31:04.464599,99,1000,2,0.5814,0.4208,0.502,0.2829,0.5031,0.3245,0.5094,0.3032,0.4938,0.2188,72.5294,0.5196,0.0399,16,"Namespace(batch_size=256, data='time', data_name='137_UCR_Anomaly_InternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:31:10.753600,99,1000,4,0.3066,0.1206,0.2701,0.1063,0.2713,0.1335,0.2715,0.12,0.276,0.0622,72.5294,0.5326,0.0407,1,"Namespace(batch_size=256, data='time', data_name='137_UCR_Anomaly_InternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:31:15.465443,99,1000,4,0.2679,0.086,0.2227,0.0979,0.2249,0.1172,0.2236,0.1083,0.2342,0.0663,72.5294,0.5557,0.043,4,"Namespace(batch_size=256, data='time', data_name='137_UCR_Anomaly_InternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:31:19.762264,99,1000,4,0.2733,0.1163,0.2535,0.1133,0.26,0.1428,0.2559,0.1277,0.2549,0.0584,72.5294,0.5286,0.0407,16,"Namespace(batch_size=256, data='time', data_name='137_UCR_Anomaly_InternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:31:26.098793,99,1000,8,0.1512,0.029,0.1286,0.0529,0.1312,0.0566,0.1278,0.0555,0.1506,0.0384,72.5294,0.6408,0.0545,1,"Namespace(batch_size=256, data='time', data_name='137_UCR_Anomaly_InternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
