trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-17 21:31:40.070328,99,1000,2,0.4956,0.4313,0.5197,0.2765,0.5061,0.2657,0.5201,0.2829,0.5789,0.2218,45.875,0.5921,0.0658,0,"Namespace(batch_size=256, data='time', data_name='139_UCR_Anomaly_InternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 21:31:44.874904,99,1000,4,0.2427,0.0801,0.2264,0.101,0.2213,0.0933,0.2232,0.1063,0.274,0.1032,45.875,0.6126,0.1477,0,"Namespace(batch_size=256, data='time', data_name='139_UCR_Anomaly_InternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-17 21:31:49.666386,99,1000,8,0.1172,0.0332,0.1449,0.0737,0.1352,0.0618,0.1477,0.0822,0.2076,0.0839,45.875,0.7137,0.1189,0,"Namespace(batch_size=256, data='time', data_name='139_UCR_Anomaly_InternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-17 21:31:57.023783,99,1000,2,0.4288,0.3012,0.4382,0.1827,0.4361,0.1765,0.4315,0.1875,0.5158,0.1336,45.875,0.6442,0.077,1,"Namespace(batch_size=256, data='time', data_name='139_UCR_Anomaly_InternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:32:02.441356,99,1000,2,0.5061,0.4334,0.5153,0.273,0.5038,0.2632,0.5103,0.2812,0.5774,0.2122,45.875,0.6023,0.067,4,"Namespace(batch_size=256, data='time', data_name='139_UCR_Anomaly_InternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:32:07.430206,99,1000,2,0.4867,0.4111,0.4936,0.2902,0.4773,0.2815,0.4932,0.2968,0.5524,0.2312,45.875,0.589,0.0651,16,"Namespace(batch_size=256, data='time', data_name='139_UCR_Anomaly_InternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:32:14.701494,99,1000,4,0.2321,0.0753,0.2221,0.0915,0.2144,0.0812,0.2211,0.0983,0.2751,0.0717,45.875,0.6912,0.0918,1,"Namespace(batch_size=256, data='time', data_name='139_UCR_Anomaly_InternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:32:20.138554,99,1000,4,0.4173,0.3849,0.4562,0.3085,0.4414,0.3026,0.4587,0.3113,0.5119,0.2682,45.875,0.583,0.0654,4,"Namespace(batch_size=256, data='time', data_name='139_UCR_Anomaly_InternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:32:25.097579,99,1000,4,0.2256,0.0697,0.213,0.0968,0.2044,0.0843,0.2101,0.1025,0.2704,0.0935,45.875,0.6795,0.1205,16,"Namespace(batch_size=256, data='time', data_name='139_UCR_Anomaly_InternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-17 21:32:32.415455,99,1000,8,0.1158,0.034,0.1487,0.0747,0.1403,0.0628,0.1503,0.0824,0.2002,0.0757,45.875,0.7041,0.0985,1,"Namespace(batch_size=256, data='time', data_name='139_UCR_Anomaly_InternalBleeding20_2700_5759_5919', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
