trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
BaseTrainer,2022-01-16 13:37:09.306921,99,1000,2,0.55,0.4185,0.4975,0.2925,0.4827,0.3357,0.5094,0.3186,0.4614,0.2439,72.5294,0.4781,0.0369,0,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:37:13.497116,99,1000,4,0.332,0.19,0.3289,0.156,0.3214,0.2006,0.3352,0.1824,0.3033,0.1056,72.5294,0.475,0.0364,0,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:37:17.632246,99,1000,8,0.1455,0.037000000000000005,0.1383,0.055,0.1519,0.0672,0.1472,0.0632,0.1316,0.0323,72.5294,0.4663,0.0365,0,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
NewTrainer,2022-01-16 13:37:23.961242,99,1000,2,0.5471,0.4151,0.5695,0.215,0.5121,0.2701,0.5603,0.2412,0.5626,0.1449,72.5294,0.5561,0.0448,1,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:37:28.746997,99,1000,2,0.535,0.4417,0.5189,0.27,0.5086,0.301,0.5303,0.2928,0.4695,0.2247,72.5294,0.4545,0.0353,4,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:37:33.048639,99,1000,2,0.5655,0.4206,0.5102,0.2768,0.4864,0.3254,0.5207,0.3041,0.4812,0.225,72.5294,0.4857,0.0374,16,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:37:39.369526,99,1000,4,0.3137,0.1102,0.2607,0.09699999999999999,0.2494,0.1272,0.2649,0.1161,0.2475,0.0645,72.5294,0.4673,0.0358,1,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:37:44.155592,99,1000,4,0.2651,0.0878,0.2303,0.0917,0.2265,0.1117,0.2358,0.1073,0.2153,0.0668,72.5294,0.4627,0.0356,4,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:37:48.441571,99,1000,4,0.2641,0.1316,0.2742,0.1071,0.2787,0.1455,0.2841,0.1315,0.2511,0.0578,72.5294,0.451,0.0349,16,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:37:54.800924,99,1000,8,0.1466,0.0338,0.1384,0.0491,0.1471,0.0564,0.1461,0.0539,0.1385,0.0342,72.5294,0.4796,0.0373,1,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:37:59.581033,99,1000,8,0.1437,0.042,0.15,0.0521,0.1641,0.0615,0.1571,0.0593,0.1443,0.0359,72.5294,0.4638,0.0362,4,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
NewTrainer,2022-01-16 13:38:03.965656,99,1000,8,0.1387,0.0372,0.1462,0.053,0.152,0.0587,0.1518,0.0574,0.1471,0.035,72.5294,0.5086,0.0394,16,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:43:18.000914,199,1000,2,0.4882,0.3979,0.4783,0.2935,0.4634,0.3353,0.4919,0.3192,0.4489,0.2452,72.5294,0.4875,0.0377,0,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
BaseTrainer,2022-01-16 13:43:26.053687,199,1000,4,0.2314,0.0823,0.2145,0.0786,0.2258,0.0942,0.2223,0.0926,0.1953,0.0593,72.5294,0.4293,0.0336,0,"Namespace(batch_size=256, data='time', data_name='029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=60)"
